,-25,-5,0,5,10,15
96,-36.0,-36.0,-36.0,-36.0,-36.0,-36.0
137,-76.999999923,-69.3,-76.9999923,-76.923,-76.999923,-76.9999923
134,-73.9999999926,-73.9926,-73.926,-73.99999926,-73.26,-73.99925999999999
153,-93.0,-93.0,-93.0,-93.0,-93.0,-93.0
170,-99.0,0.0,-108.9,-109.989,-108.9,0.0
85,-25.0,-25.0,-25.0,-24.9999999999975,-24.99999999999975,-25.0
102,-41.958,-37.800000000000004,-41.999999958000004,-41.9958,-41.9999999958,-41.99958
99,-38.99999999999996,-35.1,-38.99999999961,-38.999999961,-35.1,-38.9999999999961
117,-56.999999943,-56.999943,-56.99999999943,-56.43,-57.0,-56.99999943
129,-68.99999999999993,-68.9931,-68.31,-68.9999999999993,-68.931,-68.9999931
29,-10.99989,-10.99989,-10.99999999989,-10.989,-9.9,-10.9989
30,19.99998,19.9999999998,19.9999999998,0.0,19.9999998,19.99999999999998
6,-33.9999966,-33.9966,-33.99999966,-33.99999999966,-33.9999966,-33.9966
-14,-53.46,-48.6,-53.46,-53.46,-53.46,-53.99946
-9,-48.51,-44.1,0.0,-48.51,-48.9951,-48.51
8,-31.968,-31.999996799999998,-31.9968,-28.8,-31.999968,-31.9968
25,-14.99999985,-14.999985,-14.99999985,-14.985,-14.99985,-14.985
10,-29.7,-29.997,-29.97,-29.97,-29.97,-29.97
20,-18.0,-19.999998,-19.99999998,-19.999998,-19.998,-18.0
17,-22.977,-22.977,-20.7,0.0,-22.77,0.0
36,19.99998,20.0,20.0,19.9999999999998,19.999999998,19.9999999998
77,-16.999999999983,-17.0,-17.0,-16.99983,-16.83,-16.99999999983
156,0.0,-95.9904,-86.4,-95.04,-95.9999904,-86.4
155,-94.999905,-85.5,0.0,-94.99905,0.0,-94.9905
146,-85.9914,-85.9914,-85.999999914,-77.4,-85.9999999999914,-85.99914
193,-132.9999867,-132.99999999999866,-132.9999999867,-132.99999867,-132.99999867,-133.0
210,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,-105.93,-96.3,-105.93,-106.893,0.0
179,-107.10000000000001,0.0,-118.881,-107.10000000000001,-107.10000000000001,-107.10000000000001
186,-125.874,-125.874,0.0,0.0,0.0,0.0
175,0.0,0.0,0.0,0.0,0.0,-103.5
67,19.9999998,19.99999999999998,20.0,19.999999998,19.9999998,19.9999998
94,-33.999999996599996,-33.99966,-33.99999966,-33.999999996599996,-33.9999966,-33.9999966
82,-21.9978,-22.0,-22.0,-21.99999999999978,-21.99978,-21.99999978
79,-18.9999999999981,-18.999981,-18.99999999981,-18.999999999999982,-18.999999999999982,-18.9999981
89,-28.99999971,-28.9971,-28.9999999971,-28.99971,-28.971,-28.999999971
26,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0
27,-12.99987,-12.9999999987,-12.999999999987,-13.0,-12.999999999869999,-12.9999987
43,19.998,20.0,20.0,19.9998,19.99999998,19.99998
44,19.98,20.0,20.0,0.0,19.998,19.98
45,19.8,20.0,20.0,18.0,19.8,19.98
46,20.0,20.0,20.0,20.0,20.0,20.0
165,-104.895,-104.98949999999999,0.0,0.0,0.0,0.0
49,19.98,20.0,20.0,18.0,19.9999999999998,19.99999998
41,19.98,20.0,20.0,19.9998,19.999999998,19.98
38,19.9999999998,20.0,20.0,19.99998,19.999998,19.999998
35,19.8,20.0,20.0,19.98,19.998,19.999999999999996
40,19.9998,20.0,20.0,19.9998,19.98,19.999998
42,19.9998,20.0,20.0,19.999999999999996,19.99998,19.99999998
39,18.0,20.0,20.0,19.8,0.0,19.99998
33,19.9999999999998,20.0,20.0,19.9998,19.9999999998,19.99998
147,-86.999999913,-86.13,-78.3,-86.913,-86.13,-86.99991299999999
154,-84.60000000000001,-93.999999906,-93.9906,-93.906,0.0,-84.60000000000001
185,0.0,-124.875,0.0,0.0,0.0,0.0
180,0.0,0.0,-108.0,0.0,0.0,0.0
152,-91.9999908,-91.08,-82.8,0.0,-82.8,-91.908
208,-147.99851999999998,-147.9999852,-147.99851999999998,-148.0,-147.999999852,-147.9852
213,-152.9999847,-137.70000000000002,-152.99999847,-152.9999847,-152.9999847,-152.999847
230,0.0,0.0,0.0,0.0,0.0,0.0
47,19.998,20.0,20.0,19.9998,19.999998,19.9998
84,-23.999999999976,-23.9999976,-23.999999976,-23.9999976,-23.999999999976,-23.976
149,-88.9999911,-88.9999911,-88.999911,-80.10000000000001,0.0,-88.11
215,0.0,0.0,0.0,0.0,0.0,0.0
166,-95.4,-95.4,-95.4,-104.94,-95.4,-105.9894
19,-20.79,-20.79,-20.9979,-18.900000000000002,-20.979,-18.900000000000002
-4,-43.956,-43.56,-43.9999956,-43.956,-43.956,-39.6
13,-26.9973,-26.999973,-26.9973,-26.73,0.0,-26.973
18,-21.9978,-21.999978,-21.99978,-21.99978,-21.9999978,-21.99978
3,-36.999963,0.0,-33.300000000000004,-36.63,-36.63,-36.963
-7,-46.53,-46.53,-46.53,-42.300000000000004,0.0,0.0
-2,-37.800000000000004,-41.58,-41.958,-41.99958,0.0,-41.958
-5,-40.5,-40.5,-40.5,-44.955,0.0,-44.55
28,-12.0,-11.99988,-11.99999999999988,-11.99999999988,-11.9999999988,-11.9988
114,-53.999946,-54.0,-53.9999999999946,-53.999946,-53.946,-53.9946
205,0.0,0.0,0.0,0.0,0.0,0.0
106,-46.0,-46.0,-46.0,-45.99954,-46.0,-45.99999999999954
190,0.0,0.0,0.0,0.0,-117.0,-117.0
31,19.999999999998,20.0,20.0,19.999998,19.9999999999998,19.9998
142,-81.99999918,0.0,-81.9918,-81.99918,-81.9999918,-81.99918
223,-162.9837,-162.9837,-162.9837,-161.37,-161.37,-162.99837
228,-167.832,-167.832,-167.99832,-151.20000000000002,-167.9832,-167.9832
235,0.0,0.0,0.0,0.0,0.0,0.0
160,-99.999,0.0,0.0,-99.0,0.0,-99.99
23,-17.0,-16.9983,-16.9999983,-16.99983,-16.9999983,-16.83
145,0.0,-84.9915,-84.99915,-76.5,-84.9915,-76.5
161,0.0,-90.9,0.0,0.0,-100.9999899,-100.899
24,-14.4,-14.4,-15.984,0.0,0.0,-15.9984
0,-39.999996,-36.0,0.0,-39.96,-39.996,-39.999996
11,-28.999971,-28.9999999971,-28.99999999971,-28.999971,-28.999971,-28.999999971
-12,-46.800000000000004,-46.800000000000004,-51.480000000000004,-51.480000000000004,-51.9948,0.0
-10,-49.9995,0.0,-45.0,0.0,-49.95,-49.95
-25,0.0,-58.5,-58.5,-64.9935,-58.5,-58.5
2,-37.62,0.0,0.0,-37.999999999962,-34.2,-37.999962
159,-89.10000000000001,-98.9901,-89.10000000000001,-98.01,0.0,-89.10000000000001
5,-34.65,-34.65,-34.65,-34.9965,-34.99999965,-34.9999965
1,-38.961,-38.961,-38.99961,-38.9961,-38.99961,-38.999961
-19,-58.9941,-53.1,0.0,0.0,-58.41,-58.941
-22,-55.800000000000004,-61.38,-61.938,0.0,-55.800000000000004,0.0
-20,-54.0,0.0,-54.0,-54.0,-59.94,0.0
15,-24.975,-24.99975,-24.99975,-24.9999975,-24.99999975,-24.975
32,19.8,19.98,19.99998,19.99998,19.99998,19.9998
243,0.0,-164.70000000000002,-164.70000000000002,-182.817,-181.17000000000002,-164.70000000000002
240,0.0,0.0,0.0,0.0,0.0,0.0
141,-80.19,-80.9919,-80.99919,-80.919,-80.9999999999919,-72.9
162,-100.98,-100.98,-91.8,-101.898,-91.8,0.0
16,-23.999999976,-23.9999976,-23.999976,-23.999999976,-23.99999976,-23.9999999976
34,19.98,19.9999999999998,19.9999998,0.0,0.0,19.99999998
164,-93.60000000000001,-103.99896,-103.99896,0.0,0.0,-102.96000000000001
233,-171.27,-172.99827,-172.827,-171.27,0.0,-172.9827
238,-160.20000000000002,-160.20000000000002,-177.822,-176.22,-177.822,-160.20000000000002
253,-191.07,-173.70000000000002,-173.70000000000002,0.0,0.0,-173.70000000000002
255,0.0,0.0,0.0,0.0,0.0,0.0
4,-32.4,-35.9964,-35.964,-35.9964,-35.64,-35.999999964
171,-99.9,-99.9,0.0,0.0,-99.9,0.0
172,0.0,-100.8,-110.88,-100.8,-100.8,0.0
181,-108.9,-119.79,0.0,-108.9,-108.9,-120.879
169,-98.10000000000001,0.0,-107.91,-108.891,-98.10000000000001,-107.91
21,-18.99999999981,-18.9999999981,-18.999981,-18.99981,-18.9999981,-18.999981
14,-25.740000000000002,-25.974,-25.9999974,-25.740000000000002,-23.400000000000002,-25.740000000000002
37,19.8,19.99999998,19.999999999999996,19.9999999999998,18.0,19.9999999998
260,0.0,0.0,0.0,0.0,0.0,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,-30.99999999969,-30.69,-30.9969,0.0,0.0
177,0.0,-105.3,-115.83,-105.3,-105.3,0.0
184,0.0,-111.60000000000001,-122.76,0.0,0.0,0.0
192,-118.8,0.0,0.0,0.0,0.0,0.0
176,0.0,-115.9884,-104.4,0.0,-104.4,-114.84
225,0.0,0.0,0.0,0.0,0.0,0.0
-16,-50.4,0.0,0.0,0.0,-50.4,0.0
22,-17.82,-17.99982,-17.9999982,-18.0,-17.9982,-17.982
-1,-36.9,-36.9,-40.59,0.0,-40.59,-40.999999959
248,0.0,0.0,-169.20000000000002,-187.812,0.0,-186.12
268,-187.20000000000002,-187.20000000000002,0.0,0.0,0.0,0.0
245,0.0,0.0,0.0,0.0,0.0,0.0
-24,0.0,-63.936,-63.936,-63.36,-63.36,-63.936
191,-117.9,-129.69,0.0,0.0,0.0,0.0
196,-122.4,0.0,0.0,0.0,0.0,0.0
258,0.0,-196.02,-178.20000000000002,0.0,-178.20000000000002,0.0
-6,-41.4,0.0,-45.54,-41.4,0.0,-45.54
-15,-49.5,-54.945,-49.5,-49.5,0.0,0.0
7,0.0,-29.7,0.0,0.0,0.0,0.0
270,0.0,0.0,0.0,0.0,0.0,0.0
189,-116.10000000000001,0.0,0.0,0.0,0.0,0.0
-30,0.0,0.0,-63.0,0.0,-63.0,-63.0
-18,0.0,0.0,0.0,0.0,-52.2,-52.2
12,0.0,-25.2,0.0,0.0,-25.2,0.0
-29,0.0,-62.1,-62.1,-62.1,-62.1,0.0
202,0.0,-127.8,0.0,0.0,0.0,0.0
199,-125.10000000000001,0.0,-137.61,0.0,0.0,-125.10000000000001
201,0.0,-126.9,0.0,-126.9,0.0,0.0
182,0.0,-109.8,0.0,0.0,0.0,-121.878
-35,-67.5,0.0,0.0,-67.5,0.0,-74.25
-33,0.0,-65.7,-65.7,0.0,0.0,0.0
-31,0.0,0.0,0.0,-63.9,0.0,0.0
-17,-51.300000000000004,-51.300000000000004,-51.300000000000004,0.0,0.0,-51.300000000000004
-27,0.0,0.0,-66.33,-60.300000000000004,0.0,-60.300000000000004
-11,0.0,0.0,0.0,-45.9,-50.49,0.0
-23,-56.7,0.0,0.0,0.0,0.0,0.0
-46,0.0,0.0,-77.4,0.0,0.0,0.0
-44,0.0,-75.60000000000001,0.0,0.0,0.0,-75.60000000000001
-47,0.0,0.0,0.0,0.0,0.0,-78.3
216,0.0,0.0,0.0,-140.4,0.0,0.0
-21,-54.9,-60.939,-54.9,0.0,0.0,0.0
-39,0.0,0.0,-78.21000000000001,-71.10000000000001,0.0,0.0
-34,-66.60000000000001,-73.26,0.0,-73.26,0.0,0.0
-28,0.0,0.0,0.0,-61.2,-61.2,0.0
-57,0.0,0.0,-87.3,0.0,0.0,0.0
-55,0.0,-85.5,0.0,0.0,0.0,0.0
-50,0.0,-81.0,0.0,0.0,0.0,-81.0
-32,0.0,0.0,-64.8,0.0,-64.8,-64.8
207,-132.3,0.0,0.0,0.0,0.0,0.0
-37,0.0,0.0,-69.3,0.0,0.0,0.0
-8,0.0,0.0,0.0,-43.2,0.0,0.0
-42,0.0,0.0,0.0,-81.18,0.0,-73.8
265,0.0,0.0,0.0,0.0,0.0,0.0
-45,0.0,0.0,0.0,0.0,-76.5,0.0
-36,0.0,0.0,0.0,0.0,-68.4,0.0
-13,0.0,0.0,0.0,0.0,-47.7,0.0
-26,0.0,0.0,0.0,0.0,-59.4,0.0
