93,-13.000005,-13.01153,-28.0,-14.899999999999999,-13.02,-15.099999999999998,-38.0,-43.0,-48.0
88,-7.999999999999999,-8.001,-23.0,-9.899999999999999,-8.2,-10.099999999999998,-33.0,-38.0,-11.5
75,5.0,5.0,0.0,-14.0,4.998,-16.0,-20.0,2.0,4.965
52,28.0,28.0,27.989,19.0,27.999,26.9,27.985,27.999998,28.0
38,18.0,17.9997,16.5,17.989,17.99,17.9991,17.95,18.0,18.0
24,4.0,-26.0,1.5,1.9000000000000021,2.0,2.1000000000000014,2.5,4.0,4.0
35,14.99999965,12.0,13.5,4.0,14.0,14.999991,14.5,15.0,15.0
71,9.0,9.0,8.95,8.91,8.998,-12.0,-16.0,6.0,8.965
43,23.0,22.98,21.5,21.9,22.9,14.0,22.995,22.9994,23.0
30,10.0,-20.0,-15.0,-11.0,0.0,1.0,9.5,10.0,10.0000005
69,11.0,11.0,10.5,2.0,10.99,0.0,-14.0,-19.0,10.999965
56,24.0,23.999999999992,23.5,15.0,23.9,13.0,22.5,23.999999999999996,24.0
48,28.0,27.99999998,13.0,26.9,27.0,27.91,26.9,27.9984,28.0
68,12.0,12.0,7.0,11.1,11.0,1.0,11.75,11.97,12.0
67,13.0,13.0,12.995,4.0,12.99999999999999,12.989,12.75,12.7,12.99999965
31,11.0,-19.0,8.5,9.9,10.0,2.0,6.0,11.0,11.0
45,25.0,23.0,10.0,14.0,24.999999999,16.0,20.0,24.9,24.999999999985
47,27.0,26.9999998,26.85,26.89,26.99,26.1,18.0,26.86,26.99999981
49,29.0,28.99998,28.985,27.9,28.9,28.91,27.700000000000003,27.2,28.9999999977
53,27.0,26.999999999999986,26.991,18.0,26.0,16.0,25.5,26.99999998,27.0
63,17.0,17.0,16.5,16.991,17.0,16.989,16.99985,14.0,16.999999999999964
57,23.0,23.0,18.0,14.0,22.0,12.0,8.0,3.0,22.965
39,19.0,18.97,4.0,8.0,18.0,10.0,18.5,19.0,19.0
26,5.999999965,-24.0,3.5,-15.0,5.8,5.8100000000000005,5.5,6.0,6.0
46,26.0,25.99999998,24.5,24.9,25.99,17.0,25.993,25.99999988,26.0
40,20.0,0.0,5.0,9.0,19.9,11.0,15.0,20.0,19.9999999999995
44,24.0,22.0,23.85,13.0,14.0,23.1,23.5,23.2,23.999999998699998
18,-14.5,-32.0,-27.0,-23.0,-22.0,-21.0,-17.0,-12.0,-11.999999985
34,14.0,13.7,13.975,12.9,4.0,5.0,13.5,14.0,14.000005
27,3.5,-23.0,-18.0,-14.0,5.0,-12.0,6.5,7.0,7.000000005
17,-38.0,-33.0,-14.5,-24.0,-23.0,-22.0,-18.0,-13.0,-12.985
62,18.0,18.0,13.0,9.0,17.9,7.0,3.0,-12.0,14.5
64,16.0,16.0,15.5,7.0,15.9,14.9,1.0,15.7,12.5
66,14.0,14.0,9.0,5.0,14.0,3.0,11.5,-16.0,14.0
21,-2.5,-29.0,-24.0,-20.0,-19.0,-18.0,-14.0,1.0,1.0
59,21.0,20.999999999979998,16.0,12.0,20.9,10.0,6.0,20.8,20.65
86,-6.00000000005,-6.01,-21.0,-25.0,-26.0,-27.0,-31.0,-36.0,-9.5
73,7.0,7.0,6.5,-12.0,6.8,4.900000000000002,-18.0,-23.0,6.9999965
80,4.9999999999999826e-17,0.0,-15.0,-19.0,-2.0,-21.0,-25.0,-30.0,-35.0
54,26.0,25.99999999988,25.93,25.991,25.0,25.989,24.5,25.98,26.0
10,-45.0,-40.0,-35.0,-31.0,-21.0,-29.0,-25.0,-20.0,-20.0
36,16.0,13.0,1.0,15.89,15.999999999989999,15.91,15.95,16.0,16.0
70,10.0,10.0,5.0,9.1,9.999,9.790000000000001,7.5,-20.0,9.65
74,6.0,6.0,5.5,4.100000000000001,-14.0,-15.0,5.75,-24.0,5.65
32,11.999965,-18.0,-13.0,1.0,11.0,3.0,7.0,12.0,12.0000005
72,8.0,8.0,3.0,-11.0,-12.0,-13.0,-17.0,-22.0,7.65
13,-19.5,-37.0,-32.0,-28.0,-27.0,-26.0,-22.0,-17.0,-16.99995
20,-35.0,-30.0,-25.0,-21.0,-20.0,-19.0,-15.0,0.0,4.999999999999994e-07
89,-9.0005,-19.0,-24.0,-28.0,-29.0,-30.0,-34.0,-39.0,-44.0
91,-11.005,-12.0,-26.0,-30.0,-31.0,-32.0,-36.0,-41.0,-14.5
94,-14.0000005,-24.0,-29.0,-33.0,-34.0,-35.0,-39.0,-44.0,-49.0
84,-4.0,-4.01,-5.5,-5.899999999999999,-24.0,-25.0,-29.0,-34.0,-7.5
85,-4.999999999999995,-5.0001,-20.0,-6.899999999999999,-25.0,-26.0,-30.0,-8.0,-40.0
79,1.000000005,1.0,-14.0,-18.0,-19.0,-20.0,-24.0,-29.0,-34.0
22,-1.5,-28.0,-23.0,-19.0,-18.0,-17.0,-13.0,2.0,2.000005
77,3.0,3.0,-12.0,-16.0,-17.0,-18.0,-22.0,-27.0,-32.0
15,-40.0,-35.0,-16.5,-26.0,-25.0,-15.9,-20.0,-15.0,-14.9985
28,7.65,-22.0,-17.0,-13.0,-12.0,-11.0,3.0,8.0,8.000000000000005
90,-10.0,-10.1,-25.0,-11.899999999999999,-30.0,-31.0,-35.0,-40.0,-45.0
19,-36.0,-31.0,-26.0,-22.0,-21.0,-20.0,-16.0,-11.0,-10.85
11,-44.0,-39.0,-34.0,-30.0,-20.0,-28.0,-24.0,-19.0,-18.99995
92,-12.00005,-22.0,-27.0,-31.0,-32.0,-33.0,-37.0,-15.0,-47.0
87,-7.005,-17.0,-22.0,-26.0,-27.0,-28.0,-32.0,-10.0,-10.5
100,-20.0000005,-30.0,-35.0,-39.0,-40.0,-41.0,-45.0,-50.0,-55.0
82,-1.99999995,-2.000001,-3.5,-3.8999999999999986,-2.2,-23.0,-27.0,-32.0,-2.0035
98,-18.000000005,-18.01,-33.0,-37.0,-18.2,-39.0,-43.0,-48.0,-53.0
128,-53.0,-58.0,-63.0,-67.0,-68.0,-69.0,-73.0,-78.0,-51.5
148,-73.0,-78.0,-83.0,-87.0,-88.0,-89.0,-93.0,-98.0,-71.5
168,-93.0,-98.0,-103.0,-107.0,-108.0,-109.0,-113.0,-118.0,-91.5
188,-113.0,-118.0,-109.5,-127.0,-128.0,-129.0,-133.0,-138.0,-143.0
185,-110.0,-115.0,-120.0,-124.0,-125.0,-126.0,-130.0,-135.0,-140.0
8,-47.0,-42.0,-23.5,-33.0,-32.0,-31.0,-27.0,-22.0,-21.5
96,-21.0,-17.0,-31.0,-35.0,-16.2,-37.0,-41.0,-46.0,-51.0
95,-15.000000000005,-15.001,-30.0,-34.0,-17.0,-36.0,-40.0,-18.0,-50.0
102,-22.5,-32.0,-37.0,-41.0,-42.0,-43.0,-47.0,-52.0,-57.0
104,-24.05,-34.0,-39.0,-43.0,-44.0,-45.0,-49.0,-54.0,-59.0
105,-25.5,-35.0,-40.0,-44.0,-45.0,-46.0,-50.0,-55.0,-60.0
99,-19.005,-29.0,-34.0,-20.9,-39.0,-40.0,-44.0,-49.0,-54.0
108,-28.005,-38.0,-43.0,-47.0,-48.0,-49.0,-53.0,-58.0,-63.0
14,-41.0,-36.0,-31.0,-27.0,-26.0,-16.9,-21.0,-16.0,-11.0
12,-43.0,-38.0,-33.0,-29.0,-28.0,-27.0,-23.0,-18.0,-13.0
4,-51.0,-46.0,-41.0,-37.0,-36.0,-35.0,-31.0,-26.0,-25.5
107,-27.05,-37.0,-42.0,-46.0,-47.0,-48.0,-52.0,-57.0,-62.0
101,-26.0,-22.0,-36.0,-40.0,-41.0,-42.0,-46.0,-51.0,-56.0
97,-17.5,-27.0,-32.0,-36.0,-37.0,-38.0,-42.0,-47.0,-52.0
