41,20.99965,1.0,6.0,19.9,21.0,20.99991,20.9995,20.9999999998,20.9999993
68,12.0,12.0,11.99995,3.0,12.0,11.999989,12.0,-18.0,-23.0
44,23.999965,23.8,9.0,13.0,24.0,24.0,23.995,23.999992,23.9987
66,14.0,14.0,13.5,5.0,14.0,13.99999999989,14.0,13.9997,-21.0
58,22.0,21.9999999996,21.995,21.91,22.0,22.0,22.0,21.9999998,18.5
88,-8.0,-18.0,-9.5,-27.0,-28.0,-29.0,-10.5,-11.0,-11.5
75,5.0,5.0,4.99995,-14.0,4.9999998,-16.0,4.999999999999975,-25.0,1.5
49,28.9999999975,28.9999999998,28.9985,27.9,29.0,29.0,28.999999999987,28.99982,28.977
79,1.0,1.0,0.9999985,-0.8999999999999986,0.98,-1.0999999999999979,0.9999750000000001,-29.0,-34.0
46,25.9999975,25.99998,24.5,24.9,26.0,26.0,25.999999993,24.8,25.9999983
84,-4.0,-4.000001,-4.015,-23.0,-24.0,-25.0,-6.5,-34.0,-39.0
74,6.0,6.0,5.99999995,5.8100000000000005,5.999998,3.900000000000002,5.9999999999749996,-24.0,5.965
47,26.99999999975,26.999998,25.5,25.9,27.0,27.0,26.9991,26.999999986,26.9999981
43,22.999999965,21.0,8.0,12.0,22.99999999999,22.999999999999993,22.99999995,22.994,22.999999989
73,7.0,7.0,2.0,5.100000000000001,6.9999999999998,6.9979,6.9999999999975,-23.0,3.5
63,17.0,17.0,16.9995,16.1,17.0,16.9999999999989,17.0,16.97,16.965
80,4.999999999999943e-38,0.0,-15.0,-19.0,-2.0,-21.0,-2.499999999999997e-07,-30.0,-35.0
60,20.0,20.0,19.995,19.991,20.0,19.999999999989,20.0,18.0,16.5
76,4.0,4.0,3.9985,-15.0,3.99998,1.9000000000000021,3.9999999999974998,-26.0,3.965
78,2.0,2.0,0.5,-17.0,1.9998,1.979,1.9975,-28.0,-1.5
92,-12.000000005,-13.0,-13.5,-31.0,-32.0,-33.0,-37.0,-42.0,-47.0
86,-6.0,-6.001,-7.5,-7.899999999999999,-8.0,-27.0,-6.000025,-36.0,-9.5
70,10.0,10.0,9.95,9.1,10.0,9.979,9.99999999999975,7.0,9.965
37,13.5,-13.0,15.5,6.0,16.9999999999999,16.9999991,12.0,17.0,17.000001
39,-16.0,16.0,4.0,8.0,18.999,18.991,14.0,19.0,18.9999999997
40,19.965,18.0,5.0,9.0,19.999,19.91,19.9999999999995,20.0,19.5
33,9.5,-17.0,-12.0,2.0,12.99,12.1,12.5,13.0,13.000005
89,-9.000000005,-9.01,-10.5,-28.0,-29.0,-30.0,-34.0,-39.0,-44.0
91,-11.00000000000005,-21.0,-26.0,-30.0,-31.0,-32.0,-11.25,-41.0,-46.0
103,-23.5,-33.0,-38.0,-24.9,-43.0,-44.0,-48.0,-53.0,-58.0
90,-10.000000000050001,-11.0,-25.0,-11.899999999999999,-30.0,-31.0,-35.0,-40.0,-45.0
83,-3.0,-3.00000000001,-4.5,-3.1899999999999995,-23.0,-5.099999999999998,-3.25,-6.0,-38.0
24,-31.0,-26.0,-21.0,-17.0,-16.0,-15.0,-11.0,4.0,4.5
85,-4.99999999995,-5.00001,-20.0,-6.899999999999999,-5.2,-26.0,-7.5,-35.0,-40.0
100,-20.005,-30.0,-35.0,-39.0,-40.0,-22.099999999999998,-45.0,-50.0,-55.0
87,-7.0,-8.0,-7.00015,-8.899999999999999,-7.2,-9.099999999999998,-32.0,-10.0,-42.0
93,-13.00000005,-14.0,-28.0,-32.0,-33.0,-34.0,-38.0,-16.0,-48.0
32,-23.0,-18.0,-13.0,10.9,11.0,11.999991,7.0,12.0,12.5
36,15.9965,-14.0,1.0,5.0,15.9999999999999,15.991,11.0,16.0,16.03
96,-16.005,-17.0,-31.0,-35.0,-18.0,-18.099999999999998,-18.5,-46.0,-51.0
106,-31.0,-36.0,-41.0,-45.0,-46.0,-47.0,-28.5,-56.0,-61.0
116,-41.0,-46.0,-51.0,-55.0,-56.0,-57.0,-38.5,-66.0,-71.0
126,-51.0,-56.0,-61.0,-65.0,-66.0,-67.0,-48.5,-76.0,-81.0
133,-58.0,-63.0,-68.0,-72.0,-73.0,-74.0,-78.0,-83.0,-88.0
34,-21.0,-16.0,-11.0,3.0,13.999999,5.0,9.0,14.0,14.0005
99,-19.005,-29.0,-34.0,-38.0,-39.0,-21.099999999999998,-44.0,-49.0,-54.0
102,-27.0,-32.0,-37.0,-23.9,-42.0,-43.0,-47.0,-52.0,-57.0
104,-24.5,-34.0,-39.0,-43.0,-44.0,-45.0,-49.0,-54.0,-59.0
94,-14.05,-15.0,-29.0,-33.0,-34.0,-14.209999999999999,-39.0,-44.0,-49.0
101,-21.000005,-22.0,-36.0,-40.0,-41.0,-42.0,-46.0,-51.0,-56.0
97,-17.0005,-27.0,-32.0,-36.0,-37.0,-38.0,-42.0,-47.0,-52.0
28,-27.0,-22.0,-17.0,-13.0,6.0,7.981,3.0,8.0,8.5
23,-32.0,-27.0,-22.0,-18.0,-17.0,-16.0,-12.0,3.0,3.5
31,7.5,8.0,-14.0,0.0,10.9,10.99991,6.0,11.0,16.0
27,-28.0,-23.0,-18.0,-14.0,5.0,-12.0,2.0,7.0,12.0
105,-25.005,-35.0,-40.0,-44.0,-45.0,-46.0,-50.0,-55.0,-60.0
98,-18.0005,-28.0,-33.0,-37.0,-38.0,-39.0,-43.0,-48.0,-53.0
95,-15.005,-16.0,-30.0,-34.0,-35.0,-36.0,-40.0,-45.0,-18.5
115,-35.5,-45.0,-50.0,-54.0,-55.0,-56.0,-60.0,-65.0,-70.0
17,-38.0,-33.0,-28.0,-24.0,-23.0,-22.0,-18.0,-13.0,-11.5
22,-33.0,-28.0,-23.0,-19.0,-18.0,-17.0,-13.0,2.0,2.0005
26,-29.0,-24.0,-19.0,-15.0,-14.0,-13.0,1.0,6.0,6.5
