,-25,-5,0,5,10,15
139,-68.31,0.0,0.0,0.0,-62.1,-62.1
151,0.0,-72.9,0.0,-72.9,-80.19,0.0
183,-112.999887,-111.87,-101.7,-101.7,-101.7,-101.7
163,-83.7,-92.9907,-92.9907,-92.07,-92.9999999907,-92.907
178,-107.99892,0.0,-106.92,-106.92,-107.9892,-107.9892
198,-127.872,-127.999872,-115.2,-126.72,0.0,-126.72
195,0.0,0.0,0.0,0.0,0.0,0.0
135,-64.935,-64.35,-64.9935,-64.35,-64.935,-64.35
152,0.0,-73.8,-81.18,-73.8,0.0,-73.8
149,-78.21000000000001,0.0,-71.10000000000001,0.0,-71.10000000000001,-78.21000000000001
161,0.0,-81.9,0.0,0.0,0.0,0.0
158,-87.912,-87.99999991199999,-87.9912,-87.912,-87.99999912,-87.912
193,-121.77,-122.99999877,-122.877,-122.877,-122.9877,-122.9877
218,-147.852,0.0,0.0,0.0,0.0,-146.52
52,0.0,0.0,0.0,17.982,0.0,0.0
58,10.8,0.0,11.88,11.988,0.0,10.8
34,3.6,0.0,0.0,0.0,0.0,0.0
10,-18.0,-18.0,0.0,0.0,-18.0,0.0
-14,0.0,-39.6,-39.6,0.0,0.0,0.0
-9,-35.1,0.0,0.0,0.0,0.0,0.0
-29,0.0,0.0,0.0,0.0,0.0,-53.1
-12,0.0,-37.800000000000004,0.0,0.0,0.0,0.0
-15,0.0,0.0,0.0,-40.5,0.0,0.0
0,0.0,0.0,-27.0,0.0,0.0,0.0
22,-7.2,0.0,0.0,0.0,0.0,-7.2
39,0.0,0.0,0.0,8.91,0.0,0.0
46,14.4,0.0,0.0,15.9984,0.0,0.0
53,15.3,0.0,15.3,16.83,0.0,0.0
83,-12.9999987,-11.700000000000001,0.0,-11.700000000000001,-12.870000000000001,-12.99999987
93,-22.9999977,-22.77,-22.997700000000002,-22.77,-22.977,-22.997700000000002
95,-22.5,-24.75,0.0,-22.5,-24.999975,-22.5
73,-2.9999997,-2.997,0.0,-3.0,-2.997,-2.7
79,-8.1,-8.1,-8.99999991,0.0,0.0,-8.991
66,0.0,3.6,3.9996,3.99999996,3.996,3.9996
63,0.0,0.0,6.9993,6.9999999299999995,0.0,6.3
70,0.0,0.0,0.0,0.0,0.0,0.0
85,-14.99985,-14.85,-14.85,-13.5,-14.85,-14.985
87,0.0,0.0,0.0,-15.3,0.0,0.0
94,-21.6,0.0,-21.6,-23.76,-21.6,-21.6
71,-0.9,0.0,-0.9999998999999999,-1.0,-0.9999998999999999,-0.9
98,-27.972,-27.9972,-27.972,-27.999972,0.0,-25.2
115,-44.55,-44.55,-40.5,-40.5,-40.5,-44.955
121,-50.49,0.0,-50.99949,-50.999949,-50.99949,-50.949
136,-65.34,-59.4,-59.4,-65.34,-59.4,0.0
155,-84.15,0.0,-76.5,-76.5,-76.5,-84.915
175,0.0,-94.5,-103.95,0.0,0.0,-94.5
192,0.0,-109.8,0.0,0.0,0.0,0.0
189,0.0,0.0,-107.10000000000001,0.0,0.0,0.0
191,-108.9,0.0,-108.9,0.0,0.0,0.0
168,-97.9902,-97.9902,-97.02,-97.902,-97.902,-97.99999902
213,-141.57,-128.70000000000002,-142.857,-128.70000000000002,-142.857,0.0
215,0.0,0.0,0.0,0.0,0.0,0.0
81,-10.999999988999999,-11.0,-10.999999988999999,-10.9999999989,-11.0,-10.999999988999999
106,0.0,-32.4,-35.999999999639996,-35.964,-35.64,-35.999964
123,-52.9999999947,-52.99947,-52.9999947,-52.947,-52.947,-52.99947
162,0.0,0.0,-82.8,0.0,0.0,-82.8
179,0.0,-98.10000000000001,0.0,0.0,-98.10000000000001,0.0
176,0.0,0.0,-95.4,0.0,0.0,0.0
203,0.0,0.0,-132.99999867,-119.7,0.0,-119.7
228,-142.20000000000002,-142.20000000000002,0.0,-156.42000000000002,-156.42000000000002,-157.842
243,-155.70000000000002,0.0,-155.70000000000002,-155.70000000000002,0.0,0.0
223,-137.70000000000002,-137.70000000000002,-137.70000000000002,-137.70000000000002,-137.70000000000002,0.0
230,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,-24.3,-26.73,0.0,-24.3
99,0.0,0.0,-28.71,-28.71,-26.1,0.0
138,-67.99932,-67.32,-67.999932,-67.932,-61.2,-67.9999932
143,-72.999927,-65.7,-72.27,-72.99927,-72.9927,-72.99927
153,-82.99916999999999,-82.9917,-82.917,-82.9917,-82.9999917,-82.17
101,-30.9969,-30.9969,-30.969,0.0,-27.900000000000002,-30.999969
126,-55.44,-55.99944,-50.4,-55.44,-55.44,-50.4
150,-79.2,0.0,0.0,-72.0,0.0,-79.2
61,8.1,8.1,8.99991,8.99991,0.0,8.9991
75,0.0,-4.9995,-4.995,-4.9999999999995,0.0,-4.9995
104,0.0,-33.66,0.0,-30.6,-30.6,0.0
122,-51.480000000000004,-46.800000000000004,0.0,-51.480000000000004,-46.800000000000004,0.0
129,-58.41,-58.41,-53.1,0.0,-58.41,-58.41
141,0.0,-70.929,-63.9,0.0,0.0,-63.9
205,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,-3.996,0.0,0.0
32,0.0,0.0,1.8,1.8,0.0,1.8
48,0.0,0.0,0.0,16.2,16.2,16.2
64,0.0,0.0,5.4,5.99994,0.0,5.4
100,-29.7,-29.9997,-29.99997,-29.997,-29.99997,0.0
112,0.0,0.0,0.0,-37.800000000000004,0.0,-41.958
92,-21.978,0.0,0.0,0.0,0.0,0.0
69,0.9,0.9,0.9999,0.99999,0.9,0.0
78,0.0,-7.9992,-7.2,-7.9999991999999995,-7.92,-7.2
44,0.0,0.0,0.0,13.9986,0.0,0.0
36,5.4,0.0,0.0,5.4,5.4,0.0
107,-36.63,0.0,-36.63,-36.963,-36.63,-33.300000000000004
84,-12.6,-13.86,0.0,0.0,0.0,0.0
60,0.0,9.0,9.9,9.9999,0.0,9.0
65,0.0,4.995,0.0,4.9995,0.0,4.5
67,2.7,2.7,0.0,2.9999997,2.7,0.0
102,0.0,-31.68,-31.68,0.0,0.0,0.0
154,-75.60000000000001,-75.60000000000001,-83.16,0.0,-83.916,0.0
156,-77.4,0.0,0.0,-77.4,-77.4,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0
119,-44.1,-48.51,0.0,0.0,0.0,-44.1
160,-81.0,0.0,-81.0,-81.0,0.0,0.0
177,-96.3,0.0,0.0,-96.3,0.0,0.0
82,-11.88,-10.8,0.0,0.0,-11.988,0.0
132,0.0,-61.938,-55.800000000000004,-55.800000000000004,0.0,-61.38
180,0.0,-108.9,0.0,0.0,0.0,0.0
185,0.0,0.0,-114.885,0.0,0.0,0.0
187,-105.3,-105.3,0.0,0.0,0.0,-105.3
164,-84.60000000000001,0.0,0.0,-93.06,0.0,0.0
171,0.0,0.0,0.0,0.0,0.0,-100.899
220,0.0,0.0,0.0,0.0,0.0,0.0
33,2.7,0.0,0.0,0.0,0.0,2.7
49,0.0,0.0,17.1,17.1,0.0,17.1
38,0.0,0.0,7.92,7.992,0.0,0.0
45,0.0,0.0,0.0,14.985,0.0,0.0
72,-1.8,-1.8,0.0,-1.8,0.0,0.0
51,0.0,17.1,17.1,18.999981,0.0,0.0
55,0.0,0.0,13.5,14.85,0.0,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0
204,0.0,0.0,-120.60000000000001,0.0,0.0,0.0
206,0.0,0.0,0.0,-122.4,0.0,0.0
248,-160.20000000000002,-160.20000000000002,0.0,0.0,0.0,-176.22
245,0.0,0.0,0.0,0.0,0.0,0.0
109,0.0,0.0,0.0,0.0,-38.61,0.0
170,0.0,-90.0,0.0,-90.0,0.0,0.0
147,-69.3,0.0,0.0,0.0,0.0,-69.3
124,-53.46,-48.6,0.0,-48.6,-48.6,-48.6
127,0.0,-56.9943,0.0,-51.300000000000004,-56.43,0.0
57,11.700000000000001,0.0,0.0,12.987,0.0,0.0
9,0.0,0.0,0.0,-18.900000000000002,0.0,0.0
15,0.0,0.0,-13.5,-13.5,0.0,0.0
16,0.0,0.0,0.0,-12.6,-12.6,0.0
31,0.0,0.999,0.0,0.0,0.0,0.0
28,0.0,-1.8,0.0,0.0,0.0,0.0
25,-4.5,0.0,0.0,0.0,0.0,-4.5
-1,0.0,0.0,0.0,-27.900000000000002,0.0,0.0
6,-21.6,0.0,0.0,0.0,0.0,0.0
-17,0.0,0.0,0.0,0.0,0.0,-42.300000000000004
8,0.0,0.0,0.0,-19.8,0.0,0.0
23,0.0,0.0,-6.3,0.0,-6.3,0.0
43,0.0,0.0,0.0,11.700000000000001,0.0,0.0
169,0.0,0.0,0.0,0.0,-98.01,0.0
181,-99.9,0.0,0.0,-99.9,0.0,-99.9
166,-86.4,-95.04,-86.4,-86.4,0.0,-95.04
59,0.0,0.0,0.0,9.9,0.0,9.9
172,0.0,-91.8,0.0,-91.8,0.0,0.0
238,-151.20000000000002,-151.20000000000002,-166.32,0.0,0.0,-151.20000000000002
258,-169.20000000000002,0.0,0.0,0.0,0.0,0.0
235,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,-102.60000000000001,-102.60000000000001,0.0,0.0,0.0
268,-178.20000000000002,0.0,0.0,0.0,0.0,0.0
265,0.0,0.0,0.0,0.0,0.0,0.0
77,-6.3,0.0,0.0,0.0,0.0,-6.3
54,0.0,0.0,0.0,0.0,14.4,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
117,0.0,0.0,0.0,0.0,-42.300000000000004,0.0
146,0.0,0.0,0.0,-75.24,0.0,0.0
157,0.0,-78.3,-78.3,0.0,0.0,0.0
159,-88.11,0.0,0.0,-88.11,0.0,0.0
240,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0,0.0,-17.1,0.0,0.0,0.0
144,-73.26,0.0,0.0,0.0,0.0,0.0
225,0.0,0.0,0.0,0.0,0.0,0.0
182,0.0,0.0,0.0,0.0,-100.8,0.0
194,-111.60000000000001,0.0,0.0,0.0,0.0,0.0
253,0.0,0.0,0.0,0.0,0.0,-164.70000000000002
270,0.0,0.0,0.0,0.0,0.0,0.0
167,0.0,0.0,0.0,-87.3,0.0,0.0
174,0.0,0.0,0.0,0.0,-93.60000000000001,0.0
186,0.0,-104.4,0.0,-104.4,0.0,0.0
